pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,methodology,recent_poll
Emerson,2.9,Arizona,Donald Trump,REP,45.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Georgia,Donald Trump,REP,47.3,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Georgia,Donald Trump,REP,43.7,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Michigan,Donald Trump,REP,45.1,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Michigan,Donald Trump,REP,42.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Nevada,Donald Trump,REP,45.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Nevada,Donald Trump,REP,42.9,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,North Carolina,Donald Trump,REP,47.7,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,North Carolina,Donald Trump,REP,47,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,47.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,45.9,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,47.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,45.5,1000,Voters,IVR/Online Panel/Text-to-Web,Older
InsiderAdvantage,2,Florida,Donald Trump,REP,49.7,800,Voters,NA,Older
InsiderAdvantage,2,Florida,Kamala Harris,DEM,39,800,Voters,NA,Older
InsiderAdvantage,2,Florida,Donald Trump,REP,49.3,800,Voters,NA,Older
InsiderAdvantage,2,Pennsylvania,Donald Trump,REP,49,800,Voters,NA,Older
InsiderAdvantage,2,Pennsylvania,Kamala Harris,DEM,40,800,Voters,NA,Older
InsiderAdvantage,2,Pennsylvania,Donald Trump,REP,47,800,Voters,NA,Older
InsiderAdvantage,2,Nevada,Donald Trump,REP,49,800,Voters,NA,Older
InsiderAdvantage,2,Nevada,Kamala Harris,DEM,40,800,Voters,NA,Older
InsiderAdvantage,2,Nevada,Donald Trump,REP,50,800,Voters,NA,Older
InsiderAdvantage,2,Arizona,Donald Trump,REP,49,800,Voters,NA,Older
InsiderAdvantage,2,Arizona,Kamala Harris,DEM,42,800,Voters,NA,Older
InsiderAdvantage,2,Arizona,Donald Trump,REP,48,800,Voters,NA,Older
Civiqs,2.4,Pennsylvania,Donald Trump,REP,46,536,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Pennsylvania,Kamala Harris,DEM,44,536,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Pennsylvania,Donald Trump,REP,46,536,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Wisconsin,Donald Trump,REP,47,514,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Wisconsin,Kamala Harris,DEM,48,514,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Wisconsin,Donald Trump,REP,48,514,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Michigan,Donald Trump,REP,46,532,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Michigan,Kamala Harris,DEM,46,532,Voters,Online Panel/Online Ad,Older
Civiqs,2.4,Michigan,Donald Trump,REP,46,532,Voters,Online Panel/Online Ad,Older
Emerson,2.9,Virginia,Donald Trump,REP,50.4,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Virginia,Donald Trump,REP,42.9,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Virginia,Kamala Harris,DEM,44.5,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Virginia,Donald Trump,REP,46.7,1000,Voters,IVR/Online Panel/Text-to-Web,Older
MRG (Marketing Resource Group),1.8,Michigan,Donald Trump,REP,39,600,Voters,NA,Older
SurveyUSA,2.8,Washington,Donald Trump,REP,36,708,Voters,Online Panel,Older
SurveyUSA,2.8,Washington,Kamala Harris,DEM,51,708,Voters,Online Panel,Older
SurveyUSA,2.8,Washington,Donald Trump,REP,36,708,Voters,Online Panel,Older
PPP,1.4,Wisconsin,Donald Trump,REP,46,653,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,47,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Kamala Harris,DEM,46,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,48,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,45,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,45,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,48,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,42,568,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,45,568,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,47,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Kamala Harris,DEM,45,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,51,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,50,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,51,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,50,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,46,537,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,50,537,Voters,IVR/Text,Older
Siena/NYT,3,Virginia,Donald Trump,REP,44,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,45,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,36,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,38,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,48,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,44,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,49,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,44,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,41,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,38,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,43,661,Voters,Live Phone,Older
Siena/NYT,3,Virginia,Donald Trump,REP,39,661,Voters,Live Phone,Older
J.L. Partners,1.6,Arizona,Donald Trump,REP,46,513,Voters,NA,Older
PPP,1.4,Arizona,Donald Trump,REP,51,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Kamala Harris,DEM,44,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Donald Trump,REP,52,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Donald Trump,REP,49,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Donald Trump,REP,51,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Donald Trump,REP,49,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Donald Trump,REP,46,596,Voters,IVR/Text,Older
PPP,1.4,Arizona,Donald Trump,REP,47,596,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,47,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Kamala Harris,DEM,48,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,49,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,46,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,48,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,46,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,44,548,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,47,548,Voters,IVR/Text,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,41,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,42,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,46,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,47,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,40,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,42,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,42,872,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,43,872,Voters,Live Phone,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,43,419,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,45,465,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,46,433,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,42,465,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,44,420,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,45,719,Voters,Online Panel,Older
North Star Opinion Research,1.1,Wisconsin,Donald Trump,REP,46,600,Voters,Live Phone,Older
North Star Opinion Research,1.1,Wisconsin,Donald Trump,REP,38,600,Voters,Live Phone,Older
North Star Opinion Research,1.1,Wisconsin,Kamala Harris,DEM,47,600,Voters,Live Phone,Older
North Star Opinion Research,1.1,Wisconsin,Donald Trump,REP,48,600,Voters,Live Phone,Older
Cygnal,2.1,Iowa,Donald Trump,REP,51.4,600,Voters,Online Panel/Text-to-Web,Older
Echelon Insights,2.7,Arizona,Donald Trump,REP,48,601,Voters,Online Panel,Older
Echelon Insights,2.7,Arizona,Donald Trump,REP,41,601,Voters,Online Panel,Older
Echelon Insights,2.7,Georgia,Donald Trump,REP,49,608,Voters,Online Panel,Older
Echelon Insights,2.7,Georgia,Donald Trump,REP,45,608,Voters,Online Panel,Older
Echelon Insights,2.7,Michigan,Donald Trump,REP,48,607,Voters,Online Panel,Older
Echelon Insights,2.7,Michigan,Donald Trump,REP,43,607,Voters,Online Panel,Older
Echelon Insights,2.7,North Carolina,Donald Trump,REP,47,610,Voters,Online Panel,Older
Echelon Insights,2.7,North Carolina,Donald Trump,REP,43,610,Voters,Online Panel,Older
Echelon Insights,2.7,Pennsylvania,Donald Trump,REP,47,612,Voters,Online Panel,Older
Echelon Insights,2.7,Pennsylvania,Donald Trump,REP,42,612,Voters,Online Panel,Older
Echelon Insights,2.7,Wisconsin,Donald Trump,REP,47,617,Voters,Online Panel,Older
Echelon Insights,2.7,Wisconsin,Donald Trump,REP,43,617,Voters,Online Panel,Older
Echelon Insights,2.7,Nevada,Donald Trump,REP,50,402,Voters,Online Panel,Older
Echelon Insights,2.7,Nevada,Donald Trump,REP,45,402,Voters,Online Panel,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,45,781,Voters,Online Panel,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,48,781,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,39,694,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,43,694,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,39,695,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,44,695,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,44,790,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,47,790,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,42,696,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,46,696,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,45,452,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,48,452,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,44,794,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,51,794,Voters,Online Panel,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,39,809,Adults,Live Phone,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,38.6,755,Voters,Live Phone,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,48,1000,Voters,NA,Older
Emerson,2.9,Georgia,Donald Trump,REP,47,1000,Voters,NA,Older
Emerson,2.9,Michigan,Donald Trump,REP,45,1000,Voters,NA,Older
Emerson,2.9,Arizona,Donald Trump,REP,46,1000,Voters,NA,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,47,1000,Voters,NA,Older
Emerson,2.9,Nevada,Donald Trump,REP,47,1000,Voters,NA,Older
Fabrizio/Impact,1.7,Wisconsin,Donald Trump,REP,44,600,Voters,Live Phone/Text-to-Web,Older
Fabrizio/Impact,1.7,Wisconsin,Donald Trump,REP,50,600,Voters,Live Phone/Text-to-Web,Older
PPIC,2.5,California,Donald Trump,REP,30,1261,Voters,Probability Panel,Older
Remington,2.6,Arizona,Donald Trump,REP,49,638,Voters,NA,Older
Remington,2.6,Michigan,Donald Trump,REP,45,584,Voters,NA,Older
Remington,2.6,Montana,Donald Trump,REP,56,570,Voters,NA,Older
Remington,2.6,Nevada,Donald Trump,REP,47,601,Voters,NA,Older
Remington,2.6,Ohio,Donald Trump,REP,51,611,Voters,NA,Older
Remington,2.6,Pennsylvania,Donald Trump,REP,48,673,Voters,NA,Older
Remington,2.6,Texas,Donald Trump,REP,49,589,Voters,NA,Older
Remington,2.6,Wisconsin,Donald Trump,REP,49,593,Voters,NA,Older
University of Houston/Texas Southern University,2.2,Texas,Donald Trump,REP,49,1484,Voters,Online Panel,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,55,1152,Voters,NA,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,58,962,Voters,NA,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,44,1746,Voters,Text-to-Web,Older
Cygnal,2.1,Pennsylvania,Donald Trump,REP,48.3,800,Voters,NA,Older
Cygnal,2.1,Pennsylvania,Donald Trump,REP,42.4,800,Voters,NA,Older
co/efficient,1.1,New Jersey,Donald Trump,REP,41,810,Voters,IVR/Text,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,49,600,Voters,Live Phone,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,42,600,Voters,Live Phone,Older
1892 Polling,1.3,New Mexico,Donald Trump,REP,47,600,Voters,NA,Older
1892 Polling,1.3,New Mexico,Donald Trump,REP,42,600,Voters,NA,Older
Global Strategy Group,1.8,Colorado,Donald Trump,REP,36,800,Voters,Live Phone/Online Panel,Older
Global Strategy Group,1.8,Colorado,Donald Trump,REP,40,800,Voters,Live Phone/Online Panel,Older
PPP,1.4,Maryland,Donald Trump,REP,30,635,Voters,IVR/Text,Older
North Star Opinion Research,1.1,Arizona,Donald Trump,REP,48,600,Voters,Live Phone,Older
North Star Opinion Research,1.1,Arizona,Donald Trump,REP,42,600,Voters,Live Phone,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,50,871,Voters,Live Phone/Email,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,49,784,Voters,Live Phone/Email,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,43,871,Voters,Live Phone/Email,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,44,784,Voters,Live Phone/Email,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,42.7,1000,Voters,Live Phone,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,46,1144,Voters,Live Phone/Online Panel,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,48,931,Voters,Live Phone/Online Panel,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,46,1144,Voters,Live Phone/Online Panel,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,47,931,Voters,Live Phone/Online Panel,Older
P2 Insights,1.1,Arizona,Donald Trump,REP,47,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Georgia,Donald Trump,REP,45,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Michigan,Donald Trump,REP,43,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Nevada,Donald Trump,REP,40,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Wisconsin,Donald Trump,REP,45,650,Voters,Live Phone/Text-to-Web,Older
Emerson,2.9,Missouri,Donald Trump,REP,56.7,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Missouri,Donald Trump,REP,50.4,1000,Voters,IVR/Online Panel,Older
Public Opinion Strategies,1.6,North Dakota,Donald Trump,REP,62,500,Voters,NA,Older
Emerson,2.9,Arizona,Donald Trump,REP,52,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Arizona,Donald Trump,REP,42.7,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Nevada,Donald Trump,REP,49.7,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Nevada,Donald Trump,REP,42.1,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Michigan,Donald Trump,REP,50.7,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Michigan,Donald Trump,REP,44,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Minnesota,Donald Trump,REP,49,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Minnesota,Donald Trump,REP,41.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,51.1,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,44.8,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,51.3,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,43.8,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Georgia,Donald Trump,REP,52.3,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,Georgia,Donald Trump,REP,44.9,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Fabrizio/Impact,1.7,Nevada,Donald Trump,REP,48,600,Voters,Live Phone/Text-to-Web,Older
Fabrizio/Impact,1.7,Nevada,Donald Trump,REP,44,600,Voters,Live Phone/Text-to-Web,Older
Siena,2.7,New York,Donald Trump,REP,39,805,Voters,Live Phone/Online Panel/Text-to-Web,Older
SurveyUSA,2.8,Minnesota,Donald Trump,REP,41,626,Voters,Online Panel,Older
PPP,1.4,New Mexico,Donald Trump,REP,41,555,Voters,IVR/Text,Older
Selzer,2.8,Iowa,Donald Trump,REP,50,632,Voters,Live Phone,Older
Embold Research,1.4,Rhode Island,Donald Trump,REP,33,1450,Voters,Text-to-Web/Online Ad,Older
Public Opinion Strategies,1.6,Montana,Donald Trump,REP,57,500,Voters,Live Phone,Older
co/efficient,1.1,Virginia,Donald Trump,REP,41,851,Voters,IVR/Text,Older
McLaughlin,0.5,Minnesota,Donald Trump,REP,41,600,Voters,Live Phone/Text-to-Web,Older
McLaughlin,0.5,Minnesota,Donald Trump,REP,44,600,Voters,Live Phone/Text-to-Web,Older
McLaughlin,0.5,Minnesota,Donald Trump,REP,47,600,Voters,Live Phone/Text-to-Web,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,40,430,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,43,432,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,44,471,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,37,594,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,43,534,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,44,456,Voters,Online Panel,Older
Spry Strategies,1.5,North Carolina,Donald Trump,REP,48,600,Voters,IVR/Live Phone/Text,Older
Spry Strategies,1.5,North Carolina,Donald Trump,REP,45,600,Voters,IVR/Live Phone/Text,Older
J.L. Partners,1.6,Wisconsin,Donald Trump,REP,44,500,Voters,Live Phone/Online Panel/Text,Older
The Tyson Group,1.1,Florida,Donald Trump,REP,46,1050,Voters,Live Phone/Text-to-Web,Older
YouGov,3,Texas,Donald Trump,REP,43,1200,Voters,Online Panel,Older
YouGov,3,Texas,Donald Trump,REP,46,1200,Voters,Online Panel,Older
HarrisX,1.5,Utah,Donald Trump,REP,57,857,Voters,Online Panel,Older
HarrisX,1.5,Utah,Donald Trump,REP,49,857,Voters,Online Panel,Older
Marist,2.9,Ohio,Donald Trump,REP,48,1137,Voters,Live Phone/Online Panel/Text,Older
Marist,2.9,Pennsylvania,Donald Trump,REP,47,1181,Voters,Live Phone/Online Panel/Text,Older
Mason-Dixon,2.6,Minnesota,Donald Trump,REP,40.6,800,Voters,Live Phone,Older
Fabrizio,1.7,Montana,Donald Trump,REP,54,500,Voters,Live Phone/Text-to-Web,Older
Global Strategy Group,1.8,Nebraska,Donald Trump,REP,42,600,Voters,Live Phone/Text-to-Web,Older
Kaplan Strategies,2,West Virginia,Donald Trump,REP,55,464,Voters,Online Panel/Text-to-Web,Older
Fabrizio/Impact,1.7,Arizona,Donald Trump,REP,45,600,Voters,Live Phone,Older
Fabrizio/Impact,1.7,Arizona,Donald Trump,REP,50,600,Voters,Live Phone,Older
Mitchell,2.4,Michigan,Donald Trump,REP,48.2,710,Voters,Text-to-Web,Older
Mitchell,2.4,Michigan,Donald Trump,REP,46.3,710,Voters,Text-to-Web,Older
Beacon/Shaw,2.8,Virginia,Donald Trump,REP,48,1107,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Virginia,Donald Trump,REP,41,1107,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Florida,Donald Trump,REP,50,1075,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Florida,Donald Trump,REP,47,1075,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Nevada,Donald Trump,REP,50,1069,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Nevada,Donald Trump,REP,45,1069,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Arizona,Donald Trump,REP,51,1095,Voters,Live Phone/Text-to-Web,Older
Beacon/Shaw,2.8,Arizona,Donald Trump,REP,46,1095,Voters,Live Phone/Text-to-Web,Older
East Carolina University,2.6,North Carolina,Donald Trump,REP,48,1332,Voters,IVR/Online Panel/Text-to-Web,Older
Quinnipiac,2.8,Georgia,Donald Trump,REP,49,1203,Voters,Live Phone,Older
Quinnipiac,2.8,Georgia,Donald Trump,REP,43,1203,Voters,Live Phone,Older
North Star Opinion Research,1.1,North Carolina,Donald Trump,REP,49,600,Voters,Live Phone,Older
North Star Opinion Research,1.1,North Carolina,Donald Trump,REP,44,600,Voters,Live Phone,Older
PPIC,2.5,California,Donald Trump,REP,31,1098,Voters,Probability Panel,Older
UMass Amherst/YouGov,2.4,Massachusetts,Donald Trump,REP,27,700,Adults,Online Panel,Older
Emerson,2.9,New York,Donald Trump,REP,37.6,1000,Voters,IVR/Online Panel/Text-to-Web,Older
Emerson,2.9,New York,Donald Trump,REP,44.8,1000,Voters,IVR/Online Panel/Text-to-Web,Older
The Tyson Group,1.1,Nevada,Donald Trump,REP,40,601,Voters,Online Panel,Older
The Tyson Group,1.1,Nevada,Donald Trump,REP,47,601,Voters,Online Panel,Older
Mitchell,2.4,Michigan,Donald Trump,REP,49,697,Voters,Text-to-Web,Older
Mitchell,2.4,Michigan,Donald Trump,REP,46,697,Voters,Text-to-Web,Older
P2 Insights,1.1,Arizona,Donald Trump,REP,41,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Georgia,Donald Trump,REP,43,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Michigan,Donald Trump,REP,45,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Nevada,Donald Trump,REP,41,650,Voters,Live Phone/Text-to-Web,Older
P2 Insights,1.1,Wisconsin,Donald Trump,REP,44,650,Voters,Live Phone/Text-to-Web,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,42,711,Voters,Live Phone/Online Panel,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,38,711,Voters,Live Phone/Online Panel,Older
U. New Hampshire,2.6,Massachusetts,Donald Trump,REP,26,526,Voters,Probability Panel,Older
U. New Hampshire,2.6,Massachusetts,Donald Trump,REP,32,526,Voters,Probability Panel,Older
U. New Hampshire,2.6,Rhode Island,Donald Trump,REP,33,538,Voters,Probability Panel,Older
U. New Hampshire,2.6,Rhode Island,Donald Trump,REP,40,538,Voters,Probability Panel,Older
