pollster,numeric_grade,state,candidate_name,pct,sample_size,population,methodology,start_date,end_date,national_poll,recency
Beacon/Shaw,2.8,Pennsylvania,Donald Trump,42,1149,rv,Live Phone/Text-to-Web,2024-03-07,2024-03-11,0,239
Beacon/Shaw,2.8,Arizona,Donald Trump,49,1121,rv,Live Phone/Text-to-Web,2024-03-07,2024-03-11,0,239
Beacon/Shaw,2.8,Arizona,Donald Trump,43,1121,rv,Live Phone/Text-to-Web,2024-03-07,2024-03-11,0,239
SurveyUSA,2.8,Ohio,Donald Trump,50,1241,rv,Online Panel,2024-03-06,2024-03-11,0,239
SurveyUSA,2.8,Ohio,Donald Trump,44,1241,rv,Online Panel,2024-03-06,2024-03-11,0,239
SurveyUSA,2.8,Ohio,Donald Trump,51,1241,rv,Online Panel,2024-03-06,2024-03-11,0,239
SurveyUSA,2.8,Ohio,Donald Trump,51,1241,rv,Online Panel,2024-03-06,2024-03-11,0,239
SurveyUSA,2.8,Ohio,Donald Trump,51,1241,rv,Online Panel,2024-03-06,2024-03-11,0,239
YouGov,3,Georgia,Donald Trump,51,1126,lv,Online Panel,2024-03-04,2024-03-11,0,239
Emerson,2.9,Ohio,Donald Trump,55.4,1300,rv,IVR/Online Panel/Text-to-Web/Email,2024-03-07,2024-03-10,0,240
Emerson,2.9,Ohio,Donald Trump,47.1,1300,rv,IVR/Online Panel/Text-to-Web/Email,2024-03-07,2024-03-10,0,240
SurveyUSA,2.8,North Carolina,Donald Trump,50,598,lv,Online Panel,2024-03-03,2024-03-09,0,241
Cygnal,2.1,North Carolina,Donald Trump,45.2,600,lv,Live Phone/Text-to-Web,2024-03-06,2024-03-07,0,243
Emerson,2.9,Georgia,Donald Trump,52,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-03-05,2024-03-07,0,243
Emerson,2.9,Georgia,Donald Trump,44.2,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-03-05,2024-03-07,0,243
Emerson,2.9,NA,Donald Trump,49,1350,rv,IVR/Online Panel/Email,2024-03-05,2024-03-06,1,244
Emerson,2.9,NA,Donald Trump,43.2,1350,rv,IVR/Online Panel/Email,2024-03-05,2024-03-06,1,244
Susquehanna,2.3,Pennsylvania,Donald Trump,45,450,lv,NA,2024-02-26,2024-03-06,0,244
YouGov,3,NA,Donald Trump,44,1450,rv,Online Panel,2024-03-03,2024-03-05,1,245
Emerson,2.9,Indiana,Donald Trump,54.8,1000,rv,Online Panel/Email/Text-to-Web,2024-03-02,2024-03-05,0,245
Noble Predictive Insights,2.4,Nevada,Donald Trump,45,829,rv,Online Panel,2024-02-27,2024-03-05,0,245
Noble Predictive Insights,2.4,Nevada,Donald Trump,40,829,rv,Online Panel,2024-02-27,2024-03-05,0,245
Emerson,2.9,Montana,Donald Trump,55.6,1000,rv,Online Panel/Email/Text-to-Web,2024-02-26,2024-03-02,0,248
Emerson,2.9,Montana,Donald Trump,48.5,1000,rv,Online Panel/Email/Text-to-Web,2024-02-26,2024-03-02,0,248
Data for Progress,2.6,Alaska,Donald Trump,53,1120,lv,Online Panel/Text,2024-02-23,2024-03-02,0,248
Data for Progress,2.6,Alaska,Donald Trump,53,1120,lv,Online Panel/Text,2024-02-23,2024-03-02,0,248
YouGov,3,NA,Donald Trump,52,1436,lv,Online Panel,2024-02-28,2024-03-01,1,249
Ipsos,2.8,NA,Donald Trump,36,1185,a,Probability Panel,2024-02-26,2024-02-28,1,251
Siena/NYT,3,NA,Donald Trump,48,980,rv,Live Phone,2024-02-25,2024-02-28,1,251
Siena/NYT,3,NA,Donald Trump,48,980,lv,Live Phone,2024-02-25,2024-02-28,1,251
Siena/NYT,3,NA,Donald Trump,47,980,rv,Live Phone,2024-02-25,2024-02-28,1,251
Siena/NYT,3,NA,Donald Trump,48,980,lv,Live Phone,2024-02-25,2024-02-28,1,251
Beacon/Shaw,2.8,NA,Donald Trump,41,1262,rv,Live Phone/Text-to-Web,2024-02-25,2024-02-28,1,251
Beacon/Shaw,2.8,NA,Donald Trump,49,1262,rv,Live Phone/Text-to-Web,2024-02-25,2024-02-28,1,251
Selzer,2.8,Iowa,Donald Trump,48,640,lv,Live Phone,2024-02-25,2024-02-28,0,251
SurveyUSA,2.8,Minnesota,Donald Trump,38,1603,lv,Online Panel,2024-02-23,2024-02-28,0,251
Kaiser Family Foundation,2.5,NA,Donald Trump,44,1072,rv,Probability Panel,2024-02-20,2024-02-28,1,251
YouGov,3,NA,Donald Trump,44,1498,rv,Online Panel,2024-02-25,2024-02-27,1,252
Emerson,2.9,California,Donald Trump,35.1,1000,lv,IVR/Online Panel/Text-to-Web/Email,2024-02-24,2024-02-27,0,252
Emerson,2.9,California,Donald Trump,31.5,1000,lv,IVR/Online Panel/Text-to-Web/Email,2024-02-24,2024-02-27,0,252
UC Berkeley,2.5,California,Donald Trump,28,6536,rv,Online Panel,2024-02-22,2024-02-26,0,253
UC Berkeley,2.5,California,Donald Trump,34,6536,rv,Online Panel,2024-02-22,2024-02-26,0,253
Rasmussen,2.1,Arizona,Donald Trump,47,1001,lv,IVR/Online Panel,2024-02-21,2024-02-26,0,253
Leger,2,NA,Donald Trump,39,1005,a,Online Panel,2024-02-23,2024-02-25,1,254
Leger,2,NA,Donald Trump,45,773,lv,Online Panel,2024-02-23,2024-02-25,1,254
Emerson,2.9,Michigan,Donald Trump,46,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-20,2024-02-24,0,255
Emerson,2.9,Michigan,Donald Trump,42.4,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-20,2024-02-24,0,255
Emerson,2.9,Wisconsin,Donald Trump,45.2,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-20,2024-02-24,0,255
Emerson,2.9,Wisconsin,Donald Trump,40.8,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-20,2024-02-24,0,255
Emerson,2.9,Wisconsin,Donald Trump,47,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-20,2024-02-24,0,255
Emerson,2.9,Wisconsin,Donald Trump,44.7,1000,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-20,2024-02-24,0,255
Kaplan Strategies,2,Wisconsin,Donald Trump,41,941,rv,NA,2024-02-22,2024-02-23,0,256
Kaplan Strategies,2,Michigan,Donald Trump,46,1019,rv,NA,2024-02-22,2024-02-23,0,256
YouGov,3,NA,Donald Trump,43,1360,rv,Online Panel,2024-02-18,2024-02-20,1,259
Emerson,2.9,Nevada,Donald Trump,46,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Nevada,Donald Trump,44.3,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Nevada,Donald Trump,47.6,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Nevada,Donald Trump,49,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Arizona,Donald Trump,45.6,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Arizona,Donald Trump,42.6,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Arizona,Donald Trump,47.6,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Emerson,2.9,Arizona,Donald Trump,47.3,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-19,0,260
Quinnipiac,2.8,NA,Donald Trump,45,1421,rv,Live Phone,2024-02-15,2024-02-19,1,260
Quinnipiac,2.8,NA,Donald Trump,37,1421,rv,Live Phone,2024-02-15,2024-02-19,1,260
Roanoke College,2.6,Virginia,Donald Trump,43,705,a,Live Phone/Online Panel,2024-02-11,2024-02-19,0,260
Emerson,2.9,California,Donald Trump,32.6,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-18,0,261
Emerson,2.9,California,Donald Trump,30.7,1000,rv,IVR/Online Panel/Email,2024-02-16,2024-02-18,0,261
Emerson,2.9,South Carolina,Donald Trump,50.6,1197,rv,IVR/Online Panel/Text-to-Web/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Pennsylvania,Donald Trump,45.1,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Pennsylvania,Donald Trump,41.5,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Pennsylvania,Donald Trump,49.2,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Pennsylvania,Donald Trump,48.4,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,North Carolina,Donald Trump,46.6,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,North Carolina,Donald Trump,45.9,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,North Carolina,Donald Trump,49.9,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,North Carolina,Donald Trump,49.2,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Georgia,Donald Trump,47.9,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Georgia,Donald Trump,45,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Georgia,Donald Trump,51,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Emerson,2.9,Georgia,Donald Trump,50.5,1000,rv,IVR/Online Panel/Email,2024-02-14,2024-02-16,0,263
Rasmussen,2.1,NA,Donald Trump,47,868,lv,IVR/Online Panel,2024-02-13,2024-02-15,1,264
Rasmussen,2.1,NA,Donald Trump,43,868,lv,IVR/Online Panel,2024-02-13,2024-02-15,1,264
SurveyUSA,2.8,Montana,Donald Trump,51,549,lv,Online Panel/Text-to-Web,2024-02-12,2024-02-15,0,264
Marquette Law School,3,NA,Donald Trump,51,787,rv,Probability Panel,2024-02-05,2024-02-15,1,264
Marquette Law School,3,NA,Donald Trump,52,628,lv,Probability Panel,2024-02-05,2024-02-15,1,264
Marquette Law School,3,NA,Donald Trump,42,787,rv,Probability Panel,2024-02-05,2024-02-15,1,264
Marquette Law School,3,NA,Donald Trump,43,628,lv,Probability Panel,2024-02-05,2024-02-15,1,264
Emerson,2.9,NA,Donald Trump,44.7,1225,rv,IVR/Online Panel/Email,2024-02-13,2024-02-14,1,265
Emerson,2.9,NA,Donald Trump,40.2,1225,rv,IVR/Online Panel/Email,2024-02-13,2024-02-14,1,265
Emerson,2.9,NA,Donald Trump,46,1225,rv,IVR/Online Panel/Email,2024-02-13,2024-02-14,1,265
Emerson,2.9,NA,Donald Trump,45,1225,rv,IVR/Online Panel/Email,2024-02-13,2024-02-14,1,265
Emerson,2.9,NA,Donald Trump,46.1,1225,rv,IVR/Online Panel/Email,2024-02-13,2024-02-14,1,265
Echelon Insights,2.7,NA,Donald Trump,49,1015,lv,Online Panel,2024-02-12,2024-02-14,1,265
Echelon Insights,2.7,NA,Donald Trump,42,1015,lv,Online Panel,2024-02-12,2024-02-14,1,265
Siena,2.7,New York,Donald Trump,36,806,rv,Live Phone/Online Panel,2024-02-12,2024-02-14,0,265
Siena,2.7,New York,Donald Trump,32,806,rv,Live Phone/Online Panel,2024-02-12,2024-02-14,0,265
Pan Atlantic Research,2.1,Maine,Donald Trump,38,791,lv,Online Panel,2024-02-06,2024-02-14,0,265
Emerson,2.9,Maryland,Donald Trump,32,1000,rv,IVR/Online Panel/Email,2024-02-12,2024-02-13,0,266
Emerson,2.9,Maryland,Donald Trump,31.4,1000,rv,IVR/Online Panel/Email,2024-02-12,2024-02-13,0,266
Cygnal,2.1,Iowa,Donald Trump,49.2,600,lv,Online Panel/Text,2024-02-12,2024-02-13,0,266
YouGov,3,NA,Donald Trump,44,1470,rv,Online Panel,2024-02-11,2024-02-13,1,266
PPIC,2.5,California,Donald Trump,32,1075,lv,Probability Panel,2024-02-06,2024-02-13,0,266
Ipsos,2.8,NA,Donald Trump,37,1237,a,Probability Panel,2024-02-09,2024-02-12,1,267
East Carolina University,2.6,North Carolina,Donald Trump,46.5,1207,rv,IVR/Online Panel/Text-to-Web,2024-02-09,2024-02-12,0,267
Beacon/Shaw,2.8,Michigan,Donald Trump,47,1106,rv,Live Phone/Text-to-Web,2024-02-08,2024-02-12,0,267
Beacon/Shaw,2.8,Michigan,Donald Trump,42,1106,rv,Live Phone/Text-to-Web,2024-02-08,2024-02-12,0,267
Beacon/Shaw,2.8,North Carolina,Donald Trump,50,1099,rv,Live Phone/Text-to-Web,2024-02-08,2024-02-12,0,267
Beacon/Shaw,2.8,North Carolina,Donald Trump,46,1099,rv,Live Phone/Text-to-Web,2024-02-08,2024-02-12,0,267
YouGov,3,Texas,Donald Trump,45,1200,rv,Online Panel,2024-02-02,2024-02-12,0,267
YouGov,3,Texas,Donald Trump,48,1200,rv,Online Panel,2024-02-02,2024-02-12,0,267
Winthrop U.,2.5,South Carolina,Donald Trump,50,1717,rv,Live Phone/Online Panel,2024-02-02,2024-02-10,0,269
YouGov,3,NA,Donald Trump,45,869,rv,Online Panel,2024-02-06,2024-02-09,1,270
Chism Strategies,2.4,Pennsylvania,Donald Trump,40,500,rv,Text,2024-02-06,2024-02-08,0,271
Cygnal,2.1,NA,Donald Trump,47,1501,lv,NA,2024-02-06,2024-02-08,1,271
Cygnal,2.1,NA,Donald Trump,40.8,1501,lv,NA,2024-02-06,2024-02-08,1,271
AtlasIntel,2.7,NA,Donald Trump,43.9,1637,rv,Online Ad,2024-02-02,2024-02-07,1,272
AtlasIntel,2.7,NA,Donald Trump,39,1637,rv,Online Ad,2024-02-02,2024-02-07,1,272
Ipsos,2.8,NA,Donald Trump,33,1076,a,Probability Panel,2024-02-02,2024-02-07,1,272
Kaiser Family Foundation,2.5,NA,Donald Trump,41,1055,rv,Live Phone/Probability Panel,2024-01-30,2024-02-07,1,272
YouGov,3,NA,Donald Trump,44,1399,rv,Online Panel,2024-02-04,2024-02-06,1,273
Suffolk,2.9,Massachusetts,Donald Trump,25.5,1000,rv,Live Phone,2024-02-02,2024-02-05,0,274
YouGov,3,NA,Donald Trump,44,1765,rv,Online Panel,2024-01-31,2024-02-04,1,275
SurveyUSA,2.8,NA,Donald Trump,49,1048,lv,Online Panel,2024-01-31,2024-02-02,1,277
SurveyUSA,2.8,NA,Donald Trump,45,1048,lv,Online Panel,2024-01-31,2024-02-02,1,277
SurveyUSA,2.8,NA,Donald Trump,43,1048,lv,Online Panel,2024-01-31,2024-02-02,1,277
SurveyUSA,2.8,NA,Donald Trump,41,1048,lv,Online Panel,2024-01-31,2024-02-02,1,277
Marist,2.9,NA,Donald Trump,47,1441,rv,Live Phone/Online Panel/Text,2024-01-29,2024-02-01,1,278
Marquette Law School,3,Wisconsin,Donald Trump,49,930,rv,Live Phone/Email,2024-01-24,2024-01-31,0,279
Marquette Law School,3,Wisconsin,Donald Trump,50,808,lv,Live Phone/Email,2024-01-24,2024-01-31,0,279
Marquette Law School,3,Wisconsin,Donald Trump,40,930,rv,Live Phone/Email,2024-01-24,2024-01-31,0,279
Marquette Law School,3,Wisconsin,Donald Trump,41,808,lv,Live Phone/Email,2024-01-24,2024-01-31,0,279
YouGov,3,NA,Donald Trump,42,1486,rv,Online Panel,2024-01-28,2024-01-30,1,280
Civiqs,2.4,NA,Donald Trump,44,1217,rv,Online Panel/Online Ad,2024-01-27,2024-01-30,1,280
Beacon/Shaw,2.8,Wisconsin,Donald Trump,42,1172,rv,Live Phone/Text-to-Web,2024-01-26,2024-01-30,0,280
Beacon/Shaw,2.8,Wisconsin,Donald Trump,47,1172,rv,Live Phone/Text-to-Web,2024-01-26,2024-01-30,0,280
Beacon/Shaw,2.8,Georgia,Donald Trump,45,1119,rv,Live Phone/Text-to-Web,2024-01-26,2024-01-30,0,280
Beacon/Shaw,2.8,Georgia,Donald Trump,51,1119,rv,Live Phone/Text-to-Web,2024-01-26,2024-01-30,0,280
Hart/POS,2.6,NA,Donald Trump,47,1000,rv,Live Phone,2024-01-26,2024-01-30,1,280
CNN/SSRS,2.8,NA,Donald Trump,49,983,rv,Probability Panel,2024-01-25,2024-01-30,1,280
UMass Amherst/YouGov,2.4,NA,Donald Trump,43,1064,a,Online Panel,2024-01-25,2024-01-30,1,280
YouGov,3,NA,Donald Trump,45,850,rv,Online Panel,2024-01-24,2024-01-30,1,280
Emerson,2.9,NA,Donald Trump,45.5,1260,rv,IVR/Online Panel/Email,2024-01-26,2024-01-29,1,281
Emerson,2.9,NA,Donald Trump,41.1,1260,rv,IVR/Online Panel/Email,2024-01-26,2024-01-29,1,281
Emerson,2.9,NA,Donald Trump,41.7,1260,rv,IVR/Online Panel/Email,2024-01-26,2024-01-29,1,281
YouGov,3,NA,Donald Trump,45,1069,rv,Online Panel,2024-01-25,2024-01-29,1,281
YouGov,3,NA,Donald Trump,42,1069,rv,Online Panel,2024-01-25,2024-01-29,1,281
Quinnipiac,2.8,NA,Donald Trump,44,1650,rv,Live Phone,2024-01-25,2024-01-29,1,281
Quinnipiac,2.8,NA,Donald Trump,37,1650,rv,Live Phone,2024-01-25,2024-01-29,1,281
SurveyUSA,2.8,Minnesota,Donald Trump,39,1594,lv,Online Panel,2024-01-24,2024-01-29,0,281
Leger,2,NA,Donald Trump,37,1004,a,Online Panel,2024-01-26,2024-01-28,1,282
Emerson,2.9,Missouri,Donald Trump,49.4,1830,rv,IVR/Online Panel,2024-01-23,2024-01-28,0,282
Emerson,2.9,Colorado,Donald Trump,35,1856,rv,IVR/Online Panel,2024-01-23,2024-01-28,0,282
Emerson,2.9,South Dakota,Donald Trump,55.3,1777,rv,IVR/Online Panel,2024-01-23,2024-01-28,0,282
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,42,507,rv,Mail-to-Web/Mail-to-Phone,2024-01-17,2024-01-28,0,282
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,37,499,rv,Mail-to-Web/Mail-to-Phone,2024-01-17,2024-01-28,0,282
Emerson,2.9,Ohio,Donald Trump,46.8,1844,rv,IVR/Online Panel,2024-01-23,2024-01-25,0,285
Ipsos,2.8,NA,Donald Trump,40,1250,a,Probability Panel,2024-01-22,2024-01-24,1,286
Ipsos,2.8,NA,Donald Trump,36,1250,a,Probability Panel,2024-01-22,2024-01-24,1,286
U. Houston,2.2,Texas,Donald Trump,49,1145,lv,Online Panel,2024-01-11,2024-01-24,0,286
U. Houston,2.2,Texas,Donald Trump,52,1145,lv,Online Panel,2024-01-11,2024-01-24,0,286
YouGov,3,NA,Donald Trump,44,1497,rv,Online Panel,2024-01-21,2024-01-23,1,287
Susquehanna,2.3,Pennsylvania,Donald Trump,39.3,745,lv,NA,2024-01-15,2024-01-21,0,289
Echelon Insights,2.7,NA,Donald Trump,47,1029,lv,Online Panel,2024-01-16,2024-01-18,1,292
Echelon Insights,2.7,NA,Donald Trump,41,1029,lv,Online Panel,2024-01-16,2024-01-18,1,292
Marist,2.9,New Hampshire,Donald Trump,45,1157,rv,Live Phone/Online Panel/Text,2024-01-15,2024-01-17,0,293
Marist,2.9,New Hampshire,Donald Trump,41,1157,rv,Live Phone/Online Panel/Text,2024-01-15,2024-01-17,0,293
Siena,2.7,New York,Donald Trump,37,807,rv,Live Phone/Online Panel,2024-01-14,2024-01-17,0,293
Siena,2.7,New York,Donald Trump,32,807,rv,Live Phone/Online Panel,2024-01-14,2024-01-17,0,293
YouGov,3,NA,Donald Trump,43,1472,rv,Online Panel,2024-01-14,2024-01-16,1,294
Emerson,2.9,Texas,Donald Trump,48.7,1315,rv,IVR/Online Panel/Email,2024-01-13,2024-01-15,0,295
Emerson,2.9,Texas,Donald Trump,45.7,1315,rv,IVR/Online Panel/Email,2024-01-13,2024-01-15,0,295
Emerson,2.9,California,Donald Trump,33.7,1087,rv,IVR/Online Panel,2024-01-11,2024-01-14,0,296
Emerson,2.9,California,Donald Trump,31.7,1087,rv,IVR/Online Panel,2024-01-11,2024-01-14,0,296
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,40,812,a,Live Phone/Text-to-Web,2023-12-28,2024-01-13,0,297
Cygnal,2.1,NA,Donald Trump,46.6,2000,lv,NA,2024-01-11,2024-01-12,1,298
Cygnal,2.1,NA,Donald Trump,41.5,2000,lv,NA,2024-01-11,2024-01-12,1,298
YouGov,3,NA,Donald Trump,50,1906,lv,Online Panel,2024-01-10,2024-01-12,1,298
Angus Reid,2,NA,Donald Trump,37,1178,a,Online Panel,2024-01-09,2024-01-12,1,298
U. Georgia SPIA,2.2,Georgia,Donald Trump,44.7,1007,rv,Live Phone,2024-01-03,2024-01-11,0,299
YouGov,3,NA,Donald Trump,43,1417,rv,Online Panel,2024-01-07,2024-01-09,1,301
Rasmussen,2.1,NA,Donald Trump,49,968,lv,IVR/Online Panel,2024-01-07,2024-01-09,1,301
Ipsos,2.8,NA,Donald Trump,48,4677,a,Probability Panel,2024-01-03,2024-01-09,1,301
Ipsos,2.8,NA,Donald Trump,30,4677,a,Probability Panel,2024-01-03,2024-01-09,1,301
Ipsos,2.8,NA,Donald Trump,38,3815,rv,Probability Panel,2024-01-03,2024-01-09,1,301
Ipsos,2.8,NA,Donald Trump,33,3815,rv,Probability Panel,2024-01-03,2024-01-09,1,301
Emerson,2.9,Nevada,Donald Trump,47,1294,rv,IVR/Online Panel/Text-to-Web/Email,2024-01-05,2024-01-08,0,302
Emerson,2.9,Nevada,Donald Trump,42.2,1294,rv,IVR/Online Panel/Text-to-Web/Email,2024-01-05,2024-01-08,0,302
Quinnipiac,2.8,Pennsylvania,Donald Trump,46,1680,rv,Live Phone,2024-01-04,2024-01-08,0,302
Quinnipiac,2.8,Pennsylvania,Donald Trump,39,1680,rv,Live Phone,2024-01-04,2024-01-08,0,302
UC Berkeley,2.5,California,Donald Trump,31,4470,lv,Email,2024-01-04,2024-01-08,0,302
UC Berkeley,2.5,California,Donald Trump,37,4470,lv,Email,2024-01-04,2024-01-08,0,302
Suffolk,2.9,New Hampshire,Donald Trump,34.1,1000,lv,Live Phone,2024-01-03,2024-01-07,0,303
Ipsos,2.8,NA,Donald Trump,34,2027,a,Probability Panel,2024-01-03,2024-01-07,1,303
Noble Predictive Insights,2.4,NA,Donald Trump,45,2364,lv,Online Panel/Text-to-Web,2024-01-02,2024-01-04,1,306
Noble Predictive Insights,2.4,NA,Donald Trump,44,2573,rv,Online Panel/Text-to-Web,2024-01-02,2024-01-04,1,306
Noble Predictive Insights,2.4,NA,Donald Trump,41,2364,lv,Online Panel/Text-to-Web,2024-01-02,2024-01-04,1,306
Noble Predictive Insights,2.4,NA,Donald Trump,41,2573,rv,Online Panel/Text-to-Web,2024-01-02,2024-01-04,1,306
YouGov,3,NA,Donald Trump,44,1343,rv,Online Panel,2023-12-31,2024-01-02,1,308
Suffolk,2.9,NA,Donald Trump,43.8,1000,rv,Live Phone,2023-12-23,2023-12-26,1,315
Suffolk,2.9,NA,Donald Trump,37.2,1000,rv,Live Phone,2023-12-23,2023-12-26,1,315
YouGov,3,NA,Donald Trump,42,1765,rv,Online Panel,2023-12-18,2023-12-23,1,318
St. Anselm,2.4,New Hampshire,Donald Trump,39,1711,lv,Text-to-Web,2023-12-18,2023-12-19,0,322
Mason-Dixon,2.6,Virginia,Donald Trump,43,625,rv,Live Phone,2023-12-15,2023-12-19,0,322
Mason-Dixon,2.6,Virginia,Donald Trump,36,625,rv,Live Phone,2023-12-15,2023-12-19,0,322
YouGov,3,NA,Donald Trump,43,1336,rv,Online Panel,2023-12-16,2023-12-18,1,323
YouGov,3,NA,Donald Trump,44,1027,rv,Online Panel,2023-12-14,2023-12-18,1,323
YouGov,3,NA,Donald Trump,41,1027,rv,Online Panel,2023-12-14,2023-12-18,1,323
YouGov,3,NA,Donald Trump,45,1027,rv,Online Panel,2023-12-14,2023-12-18,1,323
YouGov,3,NA,Donald Trump,44,1027,rv,Online Panel,2023-12-14,2023-12-18,1,323
Quinnipiac,2.8,NA,Donald Trump,46,1647,rv,Live Phone,2023-12-14,2023-12-18,1,323
Quinnipiac,2.8,NA,Donald Trump,36,1647,rv,Live Phone,2023-12-14,2023-12-18,1,323
Quinnipiac,2.8,NA,Donald Trump,38,1647,rv,Live Phone,2023-12-14,2023-12-18,1,323
YouGov,3,Colorado,Donald Trump,40,800,a,Online Panel,2023-12-01,2023-12-18,0,323
Leger,2,NA,Donald Trump,36,1000,a,Online Panel,2023-12-15,2023-12-17,1,324
Emerson,2.9,Iowa,Donald Trump,48.2,1094,rv,IVR/Online Panel/Text-to-Web/Email,2023-12-15,2023-12-17,0,324
Echelon Insights,2.7,NA,Donald Trump,47,1012,lv,Online Panel,2023-12-12,2023-12-16,1,325
Echelon Insights,2.7,NA,Donald Trump,41,1012,lv,Online Panel,2023-12-12,2023-12-16,1,325
Siena/NYT,3,NA,Donald Trump,46,1016,rv,Live Phone,2023-12-10,2023-12-14,1,327
Siena/NYT,3,NA,Donald Trump,45,1016,lv,Live Phone,2023-12-10,2023-12-14,1,327
Beacon/Shaw,2.8,NA,Donald Trump,50,1007,rv,Live Phone,2023-12-10,2023-12-13,1,328
Beacon/Shaw,2.8,NA,Donald Trump,41,1007,rv,Live Phone,2023-12-10,2023-12-13,1,328
Muhlenberg,2.8,Pennsylvania,Donald Trump,41,421,rv,Live Phone,2023-11-20,2023-12-13,0,328
Muhlenberg,2.8,Pennsylvania,Donald Trump,37,421,rv,Live Phone,2023-11-20,2023-12-13,0,328
YouGov,3,NA,Donald Trump,43,1332,rv,Online Panel,2023-12-09,2023-12-12,1,329
Hart/POS,2.6,NA,Donald Trump,48,1002,a,Live Phone,2023-12-08,2023-12-12,1,329
Ipsos,2.8,NA,Donald Trump,38,4411,a,Probability Panel,2023-12-05,2023-12-11,1,330
Ipsos,2.8,NA,Donald Trump,36,4411,a,Probability Panel,2023-12-05,2023-12-11,1,330
Rasmussen,2.1,NA,Donald Trump,48,892,lv,IVR/Online Panel,2023-12-06,2023-12-10,1,331
Rasmussen,2.1,NA,Donald Trump,40,892,lv,IVR/Online Panel,2023-12-06,2023-12-10,1,331
YouGov,3,Texas,Donald Trump,45,1200,rv,Online Panel,2023-12-01,2023-12-10,0,331
YouGov,3,Texas,Donald Trump,42,1200,rv,Online Panel,2023-12-01,2023-12-10,0,331
Cygnal,2.1,NA,Donald Trump,45.8,2000,lv,NA,2023-12-05,2023-12-07,1,334
Cygnal,2.1,NA,Donald Trump,46.6,2000,lv,NA,2023-12-05,2023-12-07,1,334
Cygnal,2.1,NA,Donald Trump,42.7,2000,lv,NA,2023-12-05,2023-12-07,1,334
Cygnal,2.1,NA,Donald Trump,41,2000,lv,NA,2023-12-05,2023-12-07,1,334
Marist,2.9,NA,Donald Trump,48,1129,rv,Live Phone/Online Panel/Text,2023-12-04,2023-12-07,1,334
CNN/SSRS,2.8,Georgia,Donald Trump,49,1068,rv,Live Phone/Text-to-Web/Email/Mail-to-Web,2023-11-30,2023-12-07,0,334
CNN/SSRS,2.8,Georgia,Donald Trump,42,1068,rv,Live Phone/Text-to-Web/Email/Mail-to-Web,2023-11-30,2023-12-07,0,334
Emerson,2.9,NA,Donald Trump,47.4,1000,rv,IVR/Online Panel/Email,2023-12-04,2023-12-06,1,335
Emerson,2.9,NA,Donald Trump,43.4,1000,rv,IVR/Online Panel/Email,2023-12-04,2023-12-06,1,335
CNN/SSRS,2.8,Michigan,Donald Trump,50,1197,rv,Live Phone/Text-to-Web/Email/Mail-to-Web,2023-11-29,2023-12-06,0,335
