pollster,numeric_grade,state,pct,sample_size,population,methodology,recency_weight,sample_size_weight,national_poll
Redfield & Wilton Strategies,1.8,NA,43,1203,lv,Online Panel,5.2686246763676146e-11,0.5230434782608696,1
HarrisX/Harris Poll,1.5,NA,40,2212,rv,Online Panel,5.2686246763676146e-11,0.9617391304347827,1
HarrisX/Harris Poll,1.5,NA,39,2212,rv,Online Panel,5.2686246763676146e-11,0.9617391304347827,1
Redfield & Wilton Strategies,1.8,NA,37,1500,rv,Online Panel,3.1955824007355095e-11,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,38,1084,lv,Online Panel,3.1955824007355095e-11,0.47130434782608693,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,1.8746763345242814e-11,0.43478260869565216,1
HarrisX/Harris Poll,1.5,NA,38,2010,rv,Online Panel,1.640666709816883e-11,0.8739130434782608,1
HarrisX/Harris Poll,1.5,NA,41,2010,rv,Online Panel,1.640666709816883e-11,0.8739130434782608,1
Redfield & Wilton Strategies,1.8,NA,35,1500,rv,Online Panel,1.5868792572597258e-11,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,40,1110,lv,Online Panel,1.5868792572597258e-11,0.4826086956521739,1
Susquehanna,2.3,NA,54,800,lv,Live Phone,1.5348551671425367e-11,0.34782608695652173,1
Redfield & Wilton Strategies,1.8,NA,38,1500,rv,Online Panel,1.1755890677998751e-11,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,41,1128,lv,Online Panel,1.1755890677998751e-11,0.49043478260869566,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,8.147309765148668e-12,0.43478260869565216,1
Suffolk,2.9,Florida,40.4,500,lv,Live Phone,7.13030812843618e-12,0.21739130434782608,0
Suffolk,2.9,Florida,44.4,500,lv,Live Phone,7.13030812843618e-12,0.21739130434782608,0
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,6.451769596735023e-12,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,40,1163,lv,Online Panel,6.451769596735023e-12,0.5056521739130435,1
HarrisX/Harris Poll,1.5,NA,40,1854,rv,Online Panel,5.109089028063325e-12,0.8060869565217391,1
HarrisX/Harris Poll,1.5,NA,41,1854,rv,Online Panel,5.109089028063325e-12,0.8060869565217391,1
Redfield & Wilton Strategies,1.8,NA,40,1050,lv,Online Panel,3.5408062280858397e-12,0.45652173913043476,1
Redfield & Wilton Strategies,1.8,NA,37,1500,rv,Online Panel,3.5408062280858397e-12,0.6521739130434783,1
McLaughlin,0.5,NA,43,1000,lv,Online Panel,3.0988191387218256e-12,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,34,1500,rv,Online Panel,2.4539225439185435e-12,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,37,1156,lv,Online Panel,2.4539225439185435e-12,0.5026086956521739,1
YouGov,3,NA,42,1557,a,Online Panel,1.439584383360256e-12,0.6769565217391305,1
YouGov,3,NA,45,1152,rv,Online Panel,1.439584383360256e-12,0.5008695652173913,1
Redfield & Wilton Strategies,1.8,NA,34,1500,rv,Online Panel,1.2598858428277908e-12,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,36,1094,lv,Online Panel,1.2598858428277908e-12,0.4756521739130435,1
HarrisX/Harris Poll,1.5,NA,40,1885,rv,Online Panel,1.2598858428277908e-12,0.8195652173913044,1
HarrisX/Harris Poll,1.5,NA,41,1885,rv,Online Panel,1.2598858428277908e-12,0.8195652173913044,1
Echelon Insights,2.7,NA,46,1022,lv,Online Panel,9.027476541347578e-13,0.4443478260869565,1
Echelon Insights,2.7,NA,45,1022,rv,Online Panel,9.027476541347578e-13,0.4443478260869565,1
Echelon Insights,2.7,NA,43,1022,lv,Online Panel,9.027476541347578e-13,0.4443478260869565,1
Echelon Insights,2.7,NA,43,1022,rv,Online Panel,9.027476541347578e-13,0.4443478260869565,1
Redfield & Wilton Strategies,1.8,NA,33,1500,rv,Online Panel,6.687719108607056e-13,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1078,lv,Online Panel,6.687719108607056e-13,0.46869565217391307,1
HarrisX/Harris Poll,1.5,NA,39,1308,rv,Online Panel,4.954384170457418e-13,0.568695652173913,1
HarrisX/Harris Poll,1.5,NA,39,1308,rv,Online Panel,4.954384170457418e-13,0.568695652173913,1
YouGov,3,NA,41,1630,a,Online Panel,4.482912180754913e-13,0.7086956521739131,1
YouGov,3,NA,41,1630,a,Online Panel,4.482912180754913e-13,0.7086956521739131,1
YouGov,3,NA,44,1239,rv,Online Panel,4.482912180754913e-13,0.538695652173913,1
YouGov,3,NA,45,1239,rv,Online Panel,4.482912180754913e-13,0.538695652173913,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,3.794703235298559e-13,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,33,1500,rv,Online Panel,3.004985899377366e-13,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,37,1064,lv,Online Panel,3.004985899377366e-13,0.46260869565217394,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,1.7628636175506814e-13,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,40,1173,lv,Online Panel,1.7628636175506814e-13,0.51,1
Harris Poll,1.5,NA,40,1963,rv,Online Panel,1.2217360946351513e-13,0.8534782608695652,1
Harris Poll,1.5,NA,41,1963,rv,Online Panel,1.2217360946351513e-13,0.8534782608695652,1
Redfield & Wilton Strategies,1.8,NA,33,1500,rv,Online Panel,1.1429426503964337e-13,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,37,1120,lv,Online Panel,1.1429426503964337e-13,0.48695652173913045,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,6.705029849718451e-14,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1096,lv,Online Panel,6.705029849718451e-14,0.4765217391304348,1
Susquehanna,2.3,NA,49,800,lv,Live Phone,5.868063227860135e-14,0.34782608695652173,1
McLaughlin,0.5,NA,41,1000,lv,Online Panel,5.675685232632723e-14,0.43478260869565216,1
Harris Poll,1.5,NA,41,1966,rv,Online Panel,4.804363825655127e-14,0.8547826086956521,1
Harris Poll,1.5,NA,42,1966,rv,Online Panel,4.804363825655127e-14,0.8547826086956521,1
Echelon Insights,2.7,NA,43,1001,lv,Online Panel,4.646858044746973e-14,0.43521739130434783,1
Echelon Insights,2.7,NA,43,1001,rv,Online Panel,4.646858044746973e-14,0.43521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1500,lv,Online Panel,4.34716815931116e-14,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,32,1500,rv,Online Panel,2.636690771548752e-14,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,35,1205,lv,Online Panel,2.636690771548752e-14,0.5239130434782608,1
Harris Poll,1.5,NA,38,1990,rv,Online Panel,1.8892714941156384e-14,0.8652173913043478,1
Harris Poll,1.5,NA,40,1990,rv,Online Panel,1.8892714941156384e-14,0.8652173913043478,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,1.767426679366301e-14,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,35,1500,rv,Online Panel,1.6534400040784124e-14,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1193,lv,Online Panel,1.6534400040784124e-14,0.518695652173913,1
Schoen Cooperman,1.5,NA,43,800,lv,Online Panel/Text-to-Web,1.1459010857022308e-14,0.34782608695652173,1
Redfield & Wilton Strategies,1.8,NA,32,1500,rv,Online Panel,1.1083339796510106e-14,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,37,1194,lv,Online Panel,1.1083339796510106e-14,0.5191304347826087,1
Harris Poll,1.5,NA,39,2026,rv,Online Panel,7.429384842625297e-15,0.8808695652173913,1
Harris Poll,1.5,NA,41,2026,rv,Online Panel,7.429384842625297e-15,0.8808695652173913,1
Redfield & Wilton Strategies,1.8,NA,35,1500,rv,Online Panel,7.185820636464124e-15,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,41,1143,lv,Online Panel,7.185820636464124e-15,0.4969565217391304,1
McLaughlin,0.5,NA,43,1000,lv,Online Panel,6.950241414763969e-15,0.43478260869565216,1
Susquehanna,2.3,NA,46,800,lv,Live Phone,4.5061496898565615e-15,0.34782608695652173,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,4.0773328506533455e-15,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,40,1205,lv,Online Panel,4.0773328506533455e-15,0.5239130434782608,1
Harris Poll,1.5,NA,39,1815,rv,Online Panel,2.3135343916957527e-15,0.7891304347826087,1
Harris Poll,1.5,NA,39,1815,rv,Online Panel,2.3135343916957527e-15,0.7891304347826087,1
McLaughlin,0.5,NA,40,1000,lv,Online Panel,2.16432758354226e-15,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,37,1500,rv,Online Panel,1.603373309412132e-15,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,41,1261,lv,Online Panel,1.603373309412132e-15,0.5482608695652174,1
Trafalgar Group,0.7,New Hampshire,46,1041,lv,IVR/Live Phone/Text/Online Panel/Email,6.305116760146989e-16,0.45260869565217393,0
Redfield & Wilton Strategies,1.8,NA,35,1500,rv,Online Panel,4.992956176895568e-16,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,38,1148,lv,Online Panel,4.992956176895568e-16,0.4991304347826087,1
Harris Poll,1.5,NA,41,1989,rv,Online Panel,4.517813575468876e-16,0.8647826086956522,1
Harris Poll,1.5,NA,42,1989,rv,Online Panel,4.517813575468876e-16,0.8647826086956522,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,2.6503582544999207e-16,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,33,1500,rv,Online Panel,2.5634691757977137e-16,0.6521739130434783,1
Harris Poll,1.5,NA,40,1688,rv,Online Panel,1.4068617124461467e-16,0.7339130434782609,1
Harris Poll,1.5,NA,39,1688,rv,Online Panel,1.4068617124461467e-16,0.7339130434782609,1
Harris Poll,1.5,NA,41,1688,rv,Online Panel,1.4068617124461467e-16,0.7339130434782609,1
McLaughlin,0.5,NA,46,1000,lv,Online Panel,1.0080604666151205e-16,0.43478260869565216,1
Rasmussen,2.1,NA,39,1000,lv,IVR/Online Panel,4.2373860474966705e-17,0.43478260869565216,1
Victory Insights,1.3,Florida,50.7,450,lv,IVR,3.70844721125394e-17,0.1956521739130435,0
Victory Insights,1.3,Florida,49.4,450,lv,IVR,3.70844721125394e-17,0.1956521739130435,0
McLaughlin,0.5,NA,47,1000,lv,Online Panel,3.245534054368674e-17,0.43478260869565216,1
McLaughlin,0.5,NA,46,1000,lv,Online Panel,8.00338844176409e-18,0.43478260869565216,1
Echelon Insights,2.7,NA,47,1001,rv,Online Panel,1.973611290984372e-18,0.43521739130434783,1
Echelon Insights,2.7,NA,45,1001,rv,Online Panel,1.973611290984372e-18,0.43521739130434783,1
McLaughlin,0.5,NA,45,1000,lv,Online Panel,1.8463271484531425e-18,0.43478260869565216,1
McLaughlin,0.5,NA,45,1000,lv,Online Panel,6.145889187667861e-19,0.43478260869565216,1
Echelon Insights,2.7,NA,43,1043,rv,Online Panel,2.6709924306434685e-19,0.4534782608695652,1
